NM_001275061	NM_001275061:s:17541310-17541403	0.0006349180515194615;-0.03084087181600456;0.0007262111466000837	-0.021521382680453807;-0.016369235653739156;0.05470911290716348	0.022156300731973267;-0.014471636162265406;-0.0539829017605634
NM_001104025	NM_001104025:t:3769242-3769406	0.0004997668006592087;-0.0004997671736143383	0.05444621562227689;-0.054446095443622694	-0.05394644882161768;0.05394632827000836
NM_165189	NM_165189:t:16784666-16785841	0.009900783590808204;-0.004379248169836726;0.04916706349680989;-0.0032458730796983805;-1.9895717316150052e-06;-0.00025821909706873897;-0.024870838974317508	-0.0440004291668422;6.0746135251322e-07;4.67437201351482e-06;-0.0009417797897573372;0.000855225111428637;0.003923559675286017;0.0013921235990930203	0.053901212757650405;-0.004379855631189239;0.049162389124796375;-0.0023040932899410435;-0.000857214683160252;-0.004181778772354756;-0.026262962573410528
NM_205975	NM_205975:s:12738241-12738747	3.0285045910388336e-07;-0.04776196509580645;0.04404116890122528	1.2066632357982256e-06;0.006019613878474682;-0.007385817444964186	-9.038127766943422e-07;-0.05378157897428113;0.05142698634618947
NM_001201873	NM_001201873:s:13971139-13971681	0.07509170138033386;-0.07509170315760046	0.021333276792834296;-0.021333266886670487	0.05375842458749956;-0.053758436270929966
NM_136672	NM_136672:t:9779366-9780256	-0.03586824140602303;0.03586822103419485	0.01788465210732055;-0.017884665153312784	-0.05375289351334358;0.053752886187507634
NM_206737	NM_206737:t:15861224-15861492	-0.05203851165330552;-0.014925339887476047;1.0902160760486812e-07;-3.80139787727657e-07;0.08978951645453159	-0.09393326934640185;-0.04901968367066849;-0.0002116844579857091;2.142362862924459e-05;0.14353394397187183	0.04189475769309633;0.03409434378319244;0.00021179347959331398;-2.1803768416972248e-05;-0.05374442751734024
NM_001272973	NM_001272973:t:2066742-2067160	-0.0036644513766195914;0.0036644511390461817	-0.05738845838255747;0.05738843258284852	0.05372400700593788;-0.05372398144380234
NM_143711	NM_143711:s:7079964-7080387	-0.06259172217492376;0.06259168952549035	-0.008915605389939296;0.008915623345821438	-0.05367611678498446;0.05367606617966891
NM_135976	NM_135976:s:16885264-16885735	-0.04120216673577737;0.04120217823137942	0.012466536734194057;-0.012466525792542522	-0.05366870346997142;0.053668704023921945
NM_001275813	NM_001275813:s:19847311-19847635	0.054891271498939506;-0.05489127489372435	0.0012433379478689055;-0.0012433332319670143	0.0536479335510706;-0.053647941661757334
NM_080713	NM_080713:t:20082304-20083015	-0.05558198894126091;3.95652358709648e-24;3.95652358709648e-24;0.04070296970027465	-0.0019604723458401902;-1.5150493753201562e-24;-1.5150493753201562e-24;0.003410066978045715	-0.05362151659542072;5.471572962416636e-24;5.471572962416636e-24;0.03729290272222893
NM_001201926	NM_001201926:t:20081606-20083015	-0.05558198894126091;3.95652358709648e-24;3.95652358709648e-24;0.04070296970027465	-0.0019604723458401902;-1.5150493753201562e-24;-1.5150493753201562e-24;0.003410066978045715	-0.05362151659542072;5.471572962416636e-24;5.471572962416636e-24;0.03729290272222893
NM_001298240	NM_001298240:t:12783089-12783682	-0.0001594675906430467;-0.01673782295565971;0.020700772647012138	-3.6809244436543177e-06;0.03290471221152179;-0.032884991210344855	-0.00015578666619939238;-0.0496425351671815;0.05358576385735699
NM_141198	NM_141198:t:4332290-4332477	-0.06612771076998389;0.06612773904174933	-0.012575457760732657;0.012575444813814831	-0.05355225300925123;0.0535522942279345
NM_001259784	NM_001259784:t:11197153-11197338	-0.0663513806080726;0.06635130572103501	-0.012942482583787066;0.012942484558724512	-0.05340889802428553;0.053408821162310494
NM_001298482	NM_001298482:s:18639464-18640197	0.07937855964071627;-0.07937859157593224	0.025981666020839844;-0.025981692851128224	0.05339689361987643;-0.05339689872480402
NM_001299483	NM_001299483:t:14231492-14231964	-0.05289184181328527;-3.135286626788097e-07;0.07386392499658825	-0.00929638754990008;-1.3714003881222114e-08;0.02048139486667415	-0.04359545426338519;-2.998146587975876e-07;0.053382530129914105
NM_080522	NM_080522:s:8655987-8657866	0.04915780317582189;-0.04915779051190114	-0.00418750721054565;0.0041875137644523	0.05334531038636754;-0.053345304276353436
NM_001276177	NM_001276177:s:30388830-30388933	0.0394458606914207;-0.039445902099449925	-0.013875730304353903;0.013875667558730122	0.053321590995774604;-0.05332156965818005
NM_080063	NM_080063:s:30388580-30388933	0.0394458606914207;-0.039445902099449925	-0.013875730304353903;0.013875667558730122	0.053321590995774604;-0.05332156965818005
NM_001169420	NM_001169420:s:5800044-5800173	0.22636962595914834;-0.2263696500367693	0.17308749226481634;-0.17308735352755938	0.05328213369433199;-0.0532822965092099
NM_001316639	NM_001316639:s:11570867-11571108	-0.037790176030524696;0.037790173846526894	0.015347994346808513;-0.015347978638956903	-0.053138170377333205;0.0531381524854838
NM_001274660	NM_001274660:t:8561359-8561617	0.05310180856317816;-0.053101782874889036	1.9189045023831892e-08;-1.911985546525894e-08	0.05310178937413313;-0.053101763755033574
NM_001275852	NM_001275852:s:20798315-20798409	-0.014422305823411335;-0.009661636743528823;0.02196906499688589	-0.0037814742268640344;0.021238405546293526;-0.031112553407967147	-0.010640831596547301;-0.03090004228982235;0.05308161840485304
NM_001259693	NM_001259693:t:4325061-4325410	-0.045072494225984756;0.04507245648136755	0.007990843636923553;-0.007990804635138895	-0.05306333786290831;0.053063261116506444
NM_058157	NM_058157:t:23945696-23945824	-2.328728837401721e-06;2.328672556186118e-06	-0.05292535829191089;0.05292533469793202	0.05292302956307349;-0.052923006025375835
NM_166793	NM_166793:s:876296-876454	0.030203193329050138;-0.009509739174931243;0.012498248671254687	0.02199607570558596;0.010279982117168638;-0.04040850296672864	0.008207117623464176;-0.019789721292099882;0.05290675163798333
NM_168448	NM_168448:s:11158629-11158826	-0.02167706879120631;0.02167706834438517	-0.07454848793827491;0.07454839228862936	0.0528714191470686;-0.052871323944244195
NM_001273249	NM_001273249:s:7248829-7249343	0.0455707635682385;-0.04557076253653523	-0.007291923100334564;0.0072919224653097605	0.052862686668573064;-0.05286268500184499
NM_001043011	NM_001043011:t:7319554-7320764	0.005436829090945371;-0.009299008933375721;0.01291989975583517	0.016957093772265817;-0.06214773961578261;0.03499713572862406	-0.011520264681320447;0.05284873068240689;-0.02207723597278889
NM_058089	NM_058089:s:19643738-19643838	0.03935088868298084;-0.039350892486335505	-0.013470076054359091;0.013470041624714227	0.05282096473733993;-0.05282093411104973
NM_169644	NM_169644:s:15313109-15313286	-0.03986072212763057;0.03986069319021339	0.012915825264014517;-0.01291584516244864	-0.052776547391645084;0.05277653835266203
NM_001276041	NM_001276041:t:25699224-25699607	0.052715247657697764;-0.05271526549343268	-1.5150493753201562e-24;8.273440094008223e-15	0.052715247657697764;-0.05271526549344095
NM_137139	NM_137139:t:14743771-14744192	0.07707017996545687;-6.1005903663959976e-05;-1.6067783001532407e-10;-0.04544703411309646;-4.2070420461599035e-24	0.024391217130079097;-4.821191461511289e-25;-4.821191461511289e-25;-4.821191461511289e-25;-0.007306727079244766	0.05267896283537778;-6.1005903663959976e-05;-1.6067783001532358e-10;-0.04544703411309646;0.007306727079244766
NM_206143	NM_206143:s:17008846-17008942	-0.04638307322737033;0.04638310427214768	0.006290785329370354;-0.006290789229577251	-0.052673858556740685;0.05267389350172493
NM_175968	NM_175968:s:4909315-4909408	0.002126820142161742;-0.002126823547842714	0.05472704151508929;-0.054727074764385014	-0.052600221372927546;0.0526002512165423
NM_001104463	NM_001104463:t:25758792-25759347	2.150019933001027e-05;1.0654851720573232e-07;-0.00015862500521130645;0.028375450409933632;-0.0038646899448246696;1.0654851720573232e-07	0.0008337588586789769;-3.955242580114051e-06;0.00015155567003096652;-0.02415865739966941;0.02943609696726314;-0.0009234750514499433	-0.0008122586593489666;4.061791097319784e-06;-0.00031018067524227297;0.05253410780960304;-0.03330078691208781;0.000923581599967149
NM_169434	NM_169434:s:11819018-11819071	0.00029121684545502973;0.06780471899223822;-0.08012734231843649	0.00029682754554483126;0.017419827287435012;-0.02761646470834563	-5.610700089801529e-06;0.05038489170480321;-0.052510877610090864
NM_164689	NM_164689:s:6344159-6344283	0.0381418896278981;-0.038141881482661136	-0.014351677073980447;0.014351669916592293	0.05249356670187855;-0.05249355139925343
NM_001300569	NM_001300569:s:24180587-24180685	0.03148215369245472;-0.03148214601405214	-0.02098889080733775;0.020988903149331994	0.052471044499792466;-0.05247104916338413
NM_176472	NM_176472:t:11992742-11992874	0.05909031738370546;-0.006217349628525472;-0.04643679381675525	0.10350970163918427;-1.035051553070588e-06;-0.09889850902938987	-0.04441938425547881;-0.006216314576972401;0.052461715212634624
NM_079714	NM_079714:s:21774185-21774365	0.027502745345630165;-0.027502743029620275	-0.024909523298361602;0.024909526166755167	0.05241226864399177;-0.05241226919637544
NM_080515	NM_080515:s:16653902-16654383	-0.017989810533436925;0.017989812412796274	0.034417422571857675;-0.03441748268809834	-0.052407233105294604;0.05240729510089462
NM_140648	NM_140648:s:16584779-16585082	0.035424301851799365;-0.03542429048073351	-0.016888733220561118;0.01688876018955071	0.052313035072360486;-0.052313050670284224
NM_001299820	NM_001299820:s:22927516-22927629	0.1614857553372721;-0.16148581786923127	0.10918613524472792;-0.10918614996824769	0.052299620092544186;-0.05229966790098359
NM_080371	NM_080371:s:9231748-9231845	-0.05108311626981303;0.05108308458065927	0.001180652537472536;-0.0011806587456413761	-0.05226376880728557;0.05226374332630065
NM_001201922	NM_001201922:s:19529992-19530305	0.01149862059998187;-0.011498640336843474	-0.04073446858808571;0.04073445298170813	0.05223308918806758;-0.0522330933185516
NM_142734	NM_142734:t:21876996-21877400	2.4630149325205916e-07;0.021986412658553674;-0.011874358674981312	-5.0471149106211056e-08;-0.030219383273363747;0.03634264533058559	2.967726423582702e-07;0.05220579593191742;-0.0482170040055669
NM_164328	NM_164328:t:4297488-4298585	-0.066509439289896;3.95652358709648e-24;0.06653734860549618	-0.016404543069559935;-1.5150493753201562e-24;0.01434642258148719	-0.050104896220336065;5.471572962416636e-24;0.05219092602400899
NM_001170032	NM_001170032:t:4297488-4304604	-0.066509439289896;3.95652358709648e-24;0.06653734860549618	-0.016404543069559935;-1.5150493753201562e-24;0.01434642258148719	-0.050104896220336065;5.471572962416636e-24;0.05219092602400899
NM_001170029	NM_001170029:t:4297488-4301541	-0.066509439289896;3.95652358709648e-24;0.06653734860549618	-0.016404543069559935;-1.5150493753201562e-24;0.01434642258148719	-0.050104896220336065;5.471572962416636e-24;0.05219092602400899
NM_001275391	NM_001275391:t:6566135-6566877	-4.683787846573935e-07;0.026562117070765036;-0.026522621689498115	3.5992932711318824e-06;-0.025507687579363173;0.015077203532294338	-4.067672055789276e-06;0.05206980465012821;-0.04159982522179245
NM_132985	NM_132985:s:17302470-17302786	0.06325672289830062;-0.06325675376915103	0.011196135962712676;-0.011196115417577101	0.05206058693558794;-0.05206063835157393
NM_001275344	NM_001275344:t:5187308-5187660	0.06784652581452316;-0.007764162605983014;-0.07017190211014274	0.0471932768115359;-0.01659900072564095;-0.0181454893577631	0.020653249002987262;0.008834838119657936;-0.05202641275237964
NM_001272337	NM_001272337:s:6070857-6071048	0.03622081802280999;-0.03622078869140086	-0.01573386696961912;0.015733843222202767	0.05195468499242911;-0.051954631913603624
NM_205889	NM_205889:s:1836538-1836783	-2.191650257798711e-05;-4.2070420461599035e-24;0.011722245272714489;-1.9008052236247947e-06;-0.003148309134746507;0.0005727139856329357	1.8328844005165425e-06;-7.568336257417016e-08;-0.04022345564037674;0.0059231720582689565;1.7856891812966652e-06;-0.0047527944637964364	-2.374938697850365e-05;7.568336257417016e-08;0.05194570091309123;-0.005925072863492581;-0.0031500948239278036;0.005325508449429372
NM_078738	NM_078738:s:2856070-2856175	0.003801977517630792;-0.003801966038130784	-0.04808900781680689;0.04808900151169452	0.05189098533443768;-0.051890967549825306
NM_001273041	NM_001273041:s:2856111-2856175	0.003801977517630792;-0.003801966038130784	-0.04808900781680689;0.04808900151169452	0.05189098533443768;-0.051890967549825306
NM_136913	NM_136913:s:12307517-12307947	-0.024849917928583307;0.02484993957955906	0.02698789220239646;-0.026987898533786376	-0.05183781013097977;0.051837838113345434
NM_001104005	NM_001104005:s:1661707-1662381	-0.0315274868879897;0.031527476555097	0.020307890975349865;-0.020307877140873908	-0.05183537786333957;0.05183535369597091
NM_001276203	NM_001276203:t:31058540-31058642	5.913561975690896e-06;-0.022272443727692146;0.017459204143370387	-7.032050611324196e-10;-0.05890581084507062;0.06929142602913022	5.914265180752029e-06;0.036633367117378475;-0.051832221885759824
NM_079863	NM_079863:s:31060375-31061210	-0.022272443727692146;5.913561975690896e-06;0.017459204143370387	-0.05890581084507062;-7.032050611324196e-10;0.06929142602913022	0.036633367117378475;5.914265180752029e-06;-0.051832221885759824
NM_165319	NM_165319:s:20074191-20074336	0.0540065976004625;-0.05400662503521311	0.0021938113259251987;-0.0021938148245180342	0.0518127862745373;-0.05181281021069508
NM_001273743	NM_001273743:s:21311753-21312043	-0.0480861762410132;0.04808613169451609	0.003719178595095872;-0.003719158786138682	-0.05180535483610907;0.05180529048065477
NM_001260374	NM_001260374:s:25595074-25595602	0.06785610421715646;-0.1309726577943935;0.06031935444702563	0.06151737534573892;-0.07919565189794575;0.037841560629568366	0.006338728871417537;-0.051777005896447736;0.022477793817457264
NM_079838	NM_079838:s:25594475-25595602	0.06785610421715646;-0.1309726577943935;0.06031935444702563	0.06151737534573892;-0.07919565189794575;0.037841560629568366	0.006338728871417537;-0.051777005896447736;0.022477793817457264
NM_136663	NM_136663:s:9604245-9604611	0.07388087802521971;-0.07388086301357515	0.02215013043232124;-0.022150144132212266	0.051730747592898474;-0.05173071888136288
NM_206565	NM_206565:s:24655160-24655484	-0.001980918850634632;0.0019809353321234143	0.049741467331020944;-0.04974141006711309	-0.051722386181655575;0.05172234539923651
NM_167332	NM_167332:s:12655171-12655316	-0.04988437886908827;0.04988440324200834	0.001829018002179321;-0.0018290087294507325	-0.05171339687126759;0.05171341197145907
NM_078585	NM_078585:s:12655170-12655316	-0.04988437886908827;0.04988440324200834	0.001829018002179321;-0.0018290087294507325	-0.05171339687126759;0.05171341197145907
NM_001259269	NM_001259269:s:8013072-8013755	-0.018831895551281386;0.01883189243890525	0.032761347153136576;-0.03276135840419809	-0.051593242704417966;0.05159325084310334
NM_168290	NM_168290:t:8734240-8734855	-0.0014292072001583025;0.0014292021036559706	-0.05300855751632963;0.05300855106032455	0.05157935031617133;-0.05157934895666858
NM_166285	NM_166285:s:18424126-18424251	-0.03316785076946347;0.03316783990573597	0.018346722924710627;-0.018346741297938778	-0.0515145736941741;0.05151458120367475
NM_166288	NM_166288:s:18424127-18424251	-0.03316785076946347;0.03316783990573597	0.018346722924710627;-0.018346741297938778	-0.0515145736941741;0.05151458120367475
NM_057407	NM_057407:s:8210730-8210861	0.03511885015235086;-0.03511885204797804	-0.016316255561524252;0.016316247528180214	0.051435105713875114;-0.05143509957615825
NM_164799	NM_164799:s:8210730-8211122	0.03511885015235086;-0.03511885204797804	-0.016316255561524252;0.016316247528180214	0.051435105713875114;-0.05143509957615825
NM_001273183	NM_001273183:s:5947018-5947171	-0.0610851349748057;0.061085138510097524	-0.009679051250477055;0.009679054304737658	-0.051406083724328644;0.051406084205359866
NM_136626	NM_136626:s:9207561-9207659	-0.01573737908651624;0.015737404240674727	-0.06711172160165467;0.06711171258655052	0.05137434251513843;-0.051374308345875794
NM_166785	NM_166785:s:652305-652584	-0.004586482500243044;0.0045864771324188175	0.04677529177605831;-0.046775298004803456	-0.051361774276301356;0.051361775137222274
NM_001014691	NM_001014691:s:652305-652578	-0.004586482500243044;0.0045864771324188175	0.04677529177605831;-0.046775298004803456	-0.051361774276301356;0.051361775137222274
NM_167595	NM_167595:s:17945219-17945348	0.02612433321485036;-0.02612430562828212	-0.025215031223961626;0.025215055715063023	0.051339364438811985;-0.051339361343345144
NM_001144543	NM_001144543:s:6405378-6405895	0.0005242683983380939;-3.496104814196038e-08;-0.0006325923441834671	0.028453353996492292;0.01117589326495597;-0.051917834299128635	-0.0279290855981542;-0.011175928226004111;0.05128524195494517
NM_133434	NM_133434:s:20389916-20390208	0.00343536774634208;-0.003435392000643911	-0.047791397250455295;0.0477913947764726	0.051226764996797375;-0.05122678677711651
NM_165288	NM_165288:s:19388470-19388569	0.2859784521831154;-0.28597849371055023	0.33716574773615554;-0.3371656816973255	-0.051187295553040135;0.051187187986775295
NM_137532	NM_137532:s:18810042-18810178	0.008351632066249424;-0.008351634934904473	-0.04283387911334467;0.04283385841872251	0.05118551117959409;-0.05118549335362699
NM_167339	NM_167339:s:12784809-12784958	-0.0019778186106212403;-1.53202165045048e-05;0.015151906016794087	0.0014104489879711302;0.0010962110701502178;-0.03600470962419794	-0.0033882675985923705;-0.0011115312866547225;0.051156615640992026
NM_057227	NM_057227:s:18134407-18134634	-1.0007298875723231e-06;1.0008509896497998e-06	0.051149610072757125;-0.05114961837886819	-0.0511506108026447;0.051150619229857835
NM_001169690	NM_001169690:s:15663472-15663798	-0.10361002822325137;3.5435644566798424e-07;0.09895346134124519	-0.05247324531994155;-2.789319751414998e-06;0.06752609050601888	-0.05113678290330982;3.1436761970829826e-06;0.031427370835226315
NM_001259754	NM_001259754:s:8789371-8789518	-0.0027265246654616486;0.0027265426187769518	-0.05384693451794923;0.053846932129458035	0.051120409852487586;-0.05112038951068108
NM_001258739	NM_001258739:s:14749285-14749376	0.04829274146467654;-0.04829279367711394	-0.0028261342011846975;0.0028261210665806937	0.051118875665861235;-0.051118914743694635
NM_001272995	NM_001272995:s:2327404-2327552	-0.007757990972517705;0.007757969486354599	0.043321802469187314;-0.04332179910807196	-0.05107979344170502;0.05107976859442656
NM_078802	NM_078802:s:9615302-9615448	-0.03512734545734792;0.035127344947549675	0.015920020367001193;-0.01592001095527616	-0.051047365824349114;0.05104735590282583
NM_001258776	NM_001258776:s:15950355-15950385	0.015060579413946422;-0.015060604055570784	0.06604339969973093;-0.06604339170730265	-0.050982820285784505;0.05098278765173187
NM_001316414	NM_001316414:t:10610550-10611515	0.08179751031404646;-0.08179742176567859	0.03084308766802886;-0.030843118634763685	0.0509544226460176;-0.050954303130914896
NM_001258658	NM_001258658:s:9095395-9095975	-0.025062366311862823;0.025062356198990245	0.025870012242447102;-0.02587002592771448	-0.050932378554309925;0.05093238212670473
NM_176716	NM_176716:s:9095395-9095651	-0.025062366311862823;0.025062356198990245	0.025870012242447102;-0.02587002592771448	-0.050932378554309925;0.05093238212670473
NM_001144707	NM_001144707:s:9095395-9095825	-0.025062366311862823;0.025062356198990245	0.025870012242447102;-0.02587002592771448	-0.050932378554309925;0.05093238212670473
NM_001299855	NM_001299855:s:23845001-23845331	0.04082024241916597;-0.04082027367992051	-0.010102694684792853;0.010102692169911338	0.05092293710395883;-0.05092296584983185
NM_140070	NM_140070:s:9495917-9496831	-0.059236098965739496;0.059236092897149636	-0.008330341415634143;0.00833032784760485	-0.05090575755010535;0.05090576504954479
NM_001259619	NM_001259619:t:1654247-1654726	-0.07557993499119903;1.9301911635948903e-10;0.08206956390570082	-0.024685441104785308;3.8342270668996934e-10;0.03472824499207208	-0.05089449388641372;-1.9040359033048032e-10;0.047341318913628735
NM_132743	NM_132743:s:14831092-14831510	0.02675075236220653;-0.026750651207522277	0.07763620697824841;-0.07763618519887572	-0.05088545461604188;0.05088553399135344
NM_057828	NM_057828:s:16719932-16719976	0.003889389877060244;-0.0038893951981617964	0.05469977285646175;-0.05469979486579003	-0.050810382979401505;0.05081039966762824
NM_170551	NM_170551:s:31461468-31461968	0.04676727575497332;-0.04676727438628671	-0.003988388310857372;0.003988383106346855	0.05075566406583069;-0.05075565749263356
NM_057740	NM_057740:s:29683999-29685347	0.000201739036034293;-0.00020171692483775955	-0.050494997505707434;0.050494986809777195	0.05069673654174173;-0.050696703734614955
NM_167487	NM_167487:t:16146864-16147209	1.1779222886890537e-05;-3.2224711531898484e-06;-3.2224711531898484e-06	-0.0505464979825235;0.05067940487839886;-1.0865272946566572e-05	0.050558277205410396;-0.05068262734955205;7.642801793376724e-06
NM_001259298	NM_001259298:s:9528971-9529003	-0.04373056700303746;0.043730560774573934	0.006890825743382678;-0.0068907113487242655	-0.050621392746420135;0.0506212721232982
NM_165730	NM_165730:s:10061618-10061896	-0.05117351852879022;0.05117352149592994	-0.0005522450151909055;0.000552244992681279	-0.05062127351359932;0.050621276503248665
NM_170234	NM_170234:s:25647337-25647663	2.4521673661335216e-06;-2.4522064046586896e-06	-0.050616368176005275;0.05061627067452219	0.05061882034337141;-0.05061872288092685
NM_001104451	NM_001104451:s:25647246-25647663	2.4521673661335216e-06;-2.4522064046586896e-06	-0.050616368176005275;0.05061627067452219	0.05061882034337141;-0.05061872288092685
NM_078902	NM_078902:s:6214568-6214751	-0.026690651057056;0.02669066212776728	0.023922224650681334;-0.023922212658664156	-0.050612875707737336;0.050612874786431436
NM_001300004	NM_001300004:s:4131121-4131236	-0.04684476290795085;0.04684475798144709	0.0036434769648900998;-0.0036434811394476874	-0.05048823987284095;0.05048823912089478
NM_001202078	NM_001202078:s:24916772-24916890	0.02177561250695815;-0.021775662418258193	-0.028629048466910716;0.028629065811864893	0.050404660973868864;-0.05040472823012308
NM_001103782	NM_001103782:t:9999734-9999915	0.10893214166892018;-0.10893211608822384	0.05854401871533982;-0.05854400886755315	0.05038812295358036;-0.05038810722067069
NM_001144724	NM_001144724:s:13806532-13806664	0.06456521010491584;-0.06456519729411711	0.014194410380345052;-0.014194420694854604	0.050370799724570786;-0.05037077659926251
NM_001272779	NM_001272779:t:19573291-19573464	0.03458291734628924;0.05038721761996852;1.1955101296368217e-10;-0.009244453204686566;-0.025264659873173445	-0.0005382311820798236;0.00011645733558701838;-1.5150493753201562e-24;0.020377678317500286;0.009217619616738643	0.03512114852836906;0.0502707602843815;1.195510129636837e-10;-0.029622131522186852;-0.03448227948991209
NM_001259301	NM_001259301:t:9532346-9532528	0.02681048698331695;-2.93398403727828e-05;-0.03217827270731863	-0.02049136734966936;1.4078115455982384e-05;0.018076225744274615	0.04730185433298631;-4.3417955828765184e-05;-0.050254498451593244
NM_057710	NM_057710:s:1635301-1635459	-4.2070420461599035e-24;-4.2070420461599035e-24	-0.05022193663395372;0.05022194007268323	0.05022193663395372;-0.05022194007268323
NM_001202048	NM_001202048:s:19409805-19410516	-0.05042010858242577;0.05042008294822678	-0.00027750013926927664;0.00027748660103885797	-0.050142608443156496;0.05014259634718792
NM_138110	NM_138110:s:24664854-24665029	0.013063583219316055;-0.013063604146497917	-0.037069632306160255;0.03706964185380368	0.05013321552547631;-0.0501332460003016
NM_001299677	NM_001299677:t:19179377-19179858	3.9850282617732696e-11;3.95652358709648e-24;-0.00011970334423658184;3.95652358709648e-24;3.95652358709648e-24;5.251512891099528e-07;3.95652358709648e-24;3.95652358709648e-24;3.95652358709648e-24;-0.012253193217597186;0.024932759027891743;3.95652358709648e-24;-0.006299221466602056;3.95652358709648e-24;0.01142729290311259	9.230418585596065e-07;-1.5150493753201562e-24;0.04011243119702102;-1.5150493753201562e-24;-1.5150493753201562e-24;2.633781001839873e-06;-1.5150493753201562e-24;6.721903261926455e-10;-1.5150493753201562e-24;-0.01727262067802609;-0.025195279174287377;-1.5150493753201562e-24;0.026669567329140886;-1.5150493753201562e-24;-0.014627961831565511	-9.230020082769887e-07;5.471572962416636e-24;-0.040232134541257604;5.471572962416636e-24;5.471572962416636e-24;-2.1086297127299203e-06;5.471572962416636e-24;-6.721903261926416e-10;5.471572962416636e-24;0.005019427460428903;0.05012803820217912;5.471572962416636e-24;-0.03296878879574294;5.471572962416636e-24;0.026055254734678103
NM_132037	NM_132037:s:5792140-5794142	0.047348071781628163;-0.04734806423073018	-0.0027127406875328275;0.0027127323529066577	0.05006081246916099;-0.05006079658363684
NM_132432	NM_132432:s:10859198-10859404	4.0659982153270244e-08;0.04290156703294343;-0.04700948886151948	0.008094275448208073;-0.007155085206048718;0.002580659506118922	-0.008094234788225919;0.050056652238992146;-0.049590148367638406
NM_001275002	NM_001275002:s:16232084-16232323	0.023013897504565957;-0.023013895270928328	-0.0270169613906907;0.027016964003698265	0.05003085889525666;-0.050030859274626596
NM_001259948	NM_001259948:s:21976968-21977135	-0.024753053673625743;0.024753075771414973	0.025271869454873103;-0.025271900440957548	-0.05002492312849885;0.05002497621237252
NM_001259948	NM_001259948:t:21982134-21984606	-0.04416176489511897;3.95652358709648e-24;0.04258930507194743	0.005840401796528866;-1.9934138715772943e-08;0.005473578128994641	-0.05000216669164784;1.9934138715772946e-08;0.03711572694295279
NM_141118	NM_141118:t:21982134-21982788	-0.04416176489511897;3.95652358709648e-24;0.04258930507194743	0.005840401796528866;-1.9934138715772943e-08;0.005473578128994641	-0.05000216669164784;1.9934138715772946e-08;0.03711572694295279
NM_057510	NM_057510:t:13501813-13502208	2.123009969348027e-05;0.007878516100734189;-0.0015946542657305132;0.000982212632412443	-0.006525696149523907;0.057843047433611086;-0.0004981427600338245;-0.013396654199345513	0.006546926249217388;-0.0499645313328769;-0.0010965115056966886;0.014378866831757956
NM_001275758	NM_001275758:s:17877067-17877198	0.016372812940632114;-0.016372828233737452	-0.03358903570411623;0.033589067858879704	0.04996184864474834;-0.049961896092617156
NM_135076	NM_135076:s:5314678-5314895	0.04733012292240896;-0.04733008590782575	-0.0026212285007431177;0.002621236689366679	0.049951351423152074;-0.049951322597192434
NM_136590	NM_136590:s:8968155-8968184	0.04824577468724675;-0.0482457531655239	-0.0016578762715434153;0.00165789387537762	0.049903650958790166;-0.04990364704090152
NM_166343	NM_166343:s:19392639-19392789	0.023342139390236494;-0.02334214484194447	-0.026557103903746063;0.02655712532444119	0.049899243293982556;-0.049899270166385665
NM_001201966	NM_001201966:s:9255829-9256038	-0.0032889954944682054;0.003289006305290571	-0.053167845948082576;0.05316784974235959	0.04987885045361437;-0.04987884343706901
NM_132827	NM_132827:s:15702509-15702662	-0.060701698532940204;0.060701702513714685	-0.010833537299160229;0.010833544312852765	-0.049868161233779976;0.04986815820086192
NM_168286	NM_168286:s:8630517-8630635	-0.05109882798541945;0.05109878965165013	-0.0012321866517120868;0.0012322164083868256	-0.04986664133370736;0.0498665732432633
NM_176306	NM_176306:s:8630243-8630635	-0.05109882798541945;0.05109878965165013	-0.0012321866517120868;0.0012322164083868256	-0.04986664133370736;0.0498665732432633
NM_168201	NM_168201:s:7335938-7338988	0.02714359664716781;-0.027143623258584673	-0.022674264661178153;0.022674271526980802	0.049817861308345965;-0.049817894785565475
NM_139849	NM_139849:s:7335938-7339041	0.02714359664716781;-0.027143623258584673	-0.022674264661178153;0.022674271526980802	0.049817861308345965;-0.049817894785565475
NM_140193	NM_140193:s:11201351-11201642	-0.007284797602500791;0.00728479262737876	-0.057003558868936766;0.05700356234381705	0.04971876126643597;-0.049718769716438294
NM_165542	NM_165542:t:7585056-7585357	0.046245813337301545;-0.05005616614493707;8.995181404682128e-06	-0.0001450670437274009;-0.00037911828648720534;2.5815593086410742e-05	0.04639088038102895;-0.04967704785844986;-1.6820411681728615e-05
NM_001201869	NM_001201869:t:13497239-13497437	0.04963143058065232;-0.049631430251201265	1.1882360576046343e-06;-1.1881810101796233e-06	0.04963024234459472;-0.04963024207019109
NM_079546	NM_079546:s:7901384-7901744	-0.04936445410071845;0.04936444643880856	0.00025561860393409115;-0.0002556184593301555	-0.04962007270465254;0.049620064898138715
NM_136502	NM_136502:s:8012060-8012282	0.031636698912423336;-0.031636692734018354	-0.01793813778823206;0.017938129222160343	0.04957483670065539;-0.0495748219561787
NM_165845	NM_165845:s:11673890-11674175	-0.022851521212503556;0.02285150623049424	0.026713895737264445;-0.02671390032619697	-0.049565416949768;0.04956540655669121
